Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","-3663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","-15666","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","15814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","20998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","18040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5072","Stock Variation","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","-37854","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","32100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","35469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","37776","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","41556","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","43199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","51248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","40983","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","39346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","33014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","40833","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","36401","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","52792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","82945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","65594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","74505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","81358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","76267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","94606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","103654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","113361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","113994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","101477","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","98802","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","104333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","80947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","62398","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","84568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","100360","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","108860","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5911","Export Quantity","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","93416","A","Aggregate, may include official, semi-official, estimated or calculated data"
